review_id,is_good_rating
5pAFyceNGbx940k6TarxlQ,1
60ATu6RoEj0VrJ0pEXKAAA,1
Q1OoQjmf-LFuKQh9PjXUjg,1
GE8lz1sOr8NYPuyAqQsxIg,1
ZqRiCN3ShXbN4rA4kuejyQ,1
KaCoxQHBPlGZSOxnFAL_IQ,1
JPi2I1d-DBNsabQTtWuwaw,1
u6tr2M5W2RuVu-j2TsMXvA,1
ZopzbFjhsrH9NBGUw2IUnQ,1
kXz1DsjEqOKMhl0YAs1vcQ,1
yVNsltuLClVqCFwNHMuzxA,1
IMBrxi7YtczBL1Q_WpOZ6A,1
079jedLpv5C9H5mdev-Tww,1
ZDg90BS2ZQTRG75y77F5Iw,1
CtxSqz46jOpweQxnRkr9Bg,1
a8DdsVeYLju3vTseFCFuqg,1
_jnGL8EXcCEqAfQ87oI76w,1
36rOk7DRt8lT_9jOFqc9cA,1
qu-IU-w0r5v7eMVBogxLQw,1
lXQCkY-SHzPF9vYdr844wA,1
hCuCwzYBg18u7KyUk_T62g,1
hoad_03S0BmLcrgCmlqLJA,1
FyWpit_SJBuyj4DYSiFcoA,1
94lEWpHSPVNEmKXSEpXfRA,1
rLTQQyIZJzHkOAdX_TuuwQ,1
R1hXG6wLyHmys_VRXNJHpg,1
OTtIpV9tL6btv6Z_kOw1Jg,1
rHR7YwXDKl30MBLvyYFYcw,1
VMw8dGiUzMiG-IxdCQjXFw,1
8JRpfIP-kxLn2b_IDhBnZA,1
l6NnZKnWXraQnGV33OIZVg,1
U9cFaX0mrE53vNYRa4LaCg,1
qH8akl0zhn8hQxrgjQvg6Q,1
CyFp-t9OMtbMkse73z8nnA,1
OU8P-L99RL6QvWX1Jypj5w,1
hg5SYNEJnqYEmpXUFvA11Q,1
p6LiAI7jTlaIlgtXwHV8-w,1
Jm59WMA-1wEj5bWUMchLgA,1
6tQHDdjOR29VNjI28fTFjQ,1
eg1LFOIjo5iTI9usVsUNYg,1
W7R1wdwpN4lv7XG1oGl0Lw,1
G3MEbcL9M0VlGSQl1znshg,1
r-NNqe5hQvCWRPTCXaWGgw,1
Q6gEqrJs5SMXgnf6eOigYw,1
fV6FmSditeBs9EpZdguYOg,1
_z0NXkO8UphjTd3dEWMnpg,1
KYfxor2MARff0aMyz4hfxA,1
IPt0Z38K83GUgkNg3by-Ng,1
t5Yaw6Bc0VslfYz0nD1Dsg,1
eM-Bv3Fhm3q9XBoKD2AigA,1
v7Qsl_-IZoSExsS5CrefQg,1
i3O4yhEG0rB88R-bqO4DBA,1
vgfERQ69x82pg5uwAJkRIg,1
zGtHjuwmYcYF1TsWDjPdRw,1
SVNjQR4VShzkYYtbckPU8A,1
bXPVEKVktNrZAt_PVzn_vg,1
GJgL2_YhO70hhauU6bR3DA,1
gZ_7MVosBbk8NDD0ym1dfg,1
ZdyDQzh0dGzUBGggTkgk-Q,1
5PYe783bQ_P3qikiOKm3aQ,1
Ww-4Q5MObpu5kEd2cDoa_Q,1
XpQTbXGjb79-OKNSnL5M5Q,1
pxkxziGmj3rXKuWKL0BqIQ,1
D_xREmWfikPXq15B0GXUPQ,1
_XS6b93Y90SEUHNYCp9YUg,1
kugF7HSvReBZb0dZ98Ou2Q,1
JzNnJYmE9k0iN8_n62YAjA,1
IQoNlSxLnjFOX96sdNLMuQ,1
KpNYCTnpcbqP1RKpvwfGIA,1
nnpiBXkzkK_9n5E_r8LKqw,1
XMzjCJyEpaWEY8qzjSwfUg,1
IqtLfgEc0SiN3nbCHCtrrw,1
LByGiUn_UJRdd72BRrrbRA,1
owmoVTwVRNrzcIjB1Xfp0w,1
z3kfujknd4xDRSxZcTlQZw,1
_Mo95zDwyl9RFBdY9InU5w,1
4c4_PG09EIuYZvTF7CACrQ,1
oyWLukfRZIetPoCrRnYuhw,1
K1pO352fh5wtFQRFVO7yBA,1
ssVx0zsDsU13M2qSu3yCgg,1
yDspLxWDbQvK7lFjtvLmZw,1
9386tR2I-h1DQ1VfiY8WVg,1
n6rpORDOiSq4-dWK8mm3Qw,1
GvHyoE_jmAaHhPcGE8fUPA,1
SuwF-82SywRTuNtaMG0OUw,1
vFLr6juXMj24VIaIgF2btA,1
kcZbKdCjgCO84lhpGyY6rg,1
oIzZZCVBWlFNZ0HuuLz0NA,1
3sUO8jak5xMQGa7yuuG2iQ,1
9XQow9q8OvS0iMmG8gk10Q,1
vFkJxe_fgXOnUVhsMWlCGw,1
ZGS7ad9OjH0HBUVoGMFbCw,1
mbKz79jD6FIsR3DO89DmwA,1
s2Sv7SDxzlyq4VTd-5h2Ow,1
itg3FxR3lV6Kd_EJX2aE9A,1
-Uq5CfiOGkgVvHb4q0oeHw,1
-Afi1ef19QjksqHGF-xjkw,1
iK7f-rXjRXh8rfRk_5ekaw,1
t_27FMv0jwNDLtTdRCn8jA,1
kLKWXJXNUDzYXhBa-NGYOA,1
rzYPhNFTD46iJDvn1HD0Wg,1
kIqIpV_nLd49j-CNXUWfZg,1
2ElqEwfAYteQeWHSAHyjYg,1
1tP9zTo-nMzSPv10WzK8bg,1
6QSQKaP26jRHT4Y7Vtf6gA,1
CglgHJSbI2dkK-PFbDZsgg,1
Te_E2IBfUNlJQj65dnEhbQ,1
ktgrh0AlE-KjVKtLFc41pg,1
4XrD9_C7o90Q2vEZTtNHvA,1
NlqBjJjKB-bEuDdnHRCIbg,1
bjBHcKVmXJH3Ud_Blyr69g,1
80pxn9i9_R5YEKMWEarDQw,1
PwUFPXJQRIyCWWNMpKvSzA,1
PkdDhoBHnAbTdr6NDqytuQ,1
7a-eLVUdW-79PjbQxDPgRg,1
oJSSmOZFwDlsxNCFCMvLJg,1
BrWccguVb0tjIC-Tsar1DA,1
ttfU-afEWrRE4JtwVTzzZw,1
DVUZYVABWgqhldKRoN35IA,1
Hh1DduoddRxoFbvYG-KI5g,1
IJc5OKBPrgRLO-7Oc37ySA,1
hGKAcKgGz2QGNIu_QZ4XWw,1
jNS_RqMHvqNW4sJVtVZzOg,1
CYJmG5-ehoy6_foEOUeSkw,1
m5RB6VlV3EKZlnwxg8ixSw,1
mxjhbY8O8vFlgMNN_vn2jQ,1
18Wj74Aznnv2GW43ul4VHg,1
eUF43MtHwqujNk7OaQcolg,1
wNnuziuGctPGE6tlxokleg,1
1kqAxi5mHCqsBkjupdUC-Q,1
1LoYsAYZ4_EWzyKJNsTMdg,1
UVqUgEAyHyuw-083Ba7OQw,1
T3wKqa95fBhJhfDJ-KWKpA,1
5by3SA1DXDlf4GNd9er1XQ,1
0CPt0JgMJt7qU_7QFedepw,1
310zUzbEK2fqILfCC7uoaQ,1
dEqKu5HdpAZajUkEyKuUYg,1
w5eC-LkBO9gN4ZnOVJNc_w,1
GEABX61_QhnVVRXuaFAPIg,1
bXILumOXNWhyqQPnQYxx6w,1
5tj5WnLkqDAr352kakzVvg,1
EeT4SzK5gagtNUJ-6QhOfA,1
ivI1-Eux3xftcbxfQBPs8A,1
Y0jDoPPc5NdhX_jhODTrow,1
KmajVqkfKAcmCMOGSOq00w,1
MxYHY2e7lZjI3DyrDkTjNg,1
IrLwt9FUxcZVVNqwwpJdPg,1
xXzC_rtRuohwvJD5k3ODQA,1
OL3ASTB1iYJeM0Rj0vjB8Q,1
R0InRErE3xjXQyv4oxv4fw,1
UgOtDnuK0w2cuM9HX9JbGQ,1
GA4SCWkNim7etX3PhhU8TA,1
QdGmPXdavF6En2Yms9Tn6A,1
BmR87FPsZeTOhq1wgcKTMw,1
EyEwyP0ibvOGrCrV4leoKQ,1
xwWxVLKK-IhFno794wESkw,1
YxbQUd4YUusGYuMH7raSlg,1
FjYSxw6KZGvMwnhSZBgR7A,1
dn5m4bhuiwK6N6c-ntqOzQ,1
xWz_jZNzvkqqlfJNyyWVGQ,1
NjhFPrrJ-Wu0xCvActNFJw,1
4cnst-B0zNDogb055dLZDg,1
R852TEehIRGl_WPr1AEXBA,1
24AiLwsZyLzIT93uU5VSHg,1
MGblJQgiTJpqMsWETuaeIQ,1
r4m2Y8d-fBIkuvtFaUW3sQ,1
5awA4eTkEQuKkp5K-1fU_Q,1
Wxt2inguKLqrj56sApo2Ow,1
JUxymXpw3mw1lcEVugqXVw,1
-5ARGkYIXlygyHWk5apFiA,1
wyDTmzASfH5B4Qhke4hVqw,1
rikHYRii7I2ed2VF1twtMA,1
ipQYLl3P61_ABgFzlq8Nuw,1
b7J7jH1Qsjfqo8OsbXdx5Q,1
uAoYnum0jfz9oo1o_JZd4Q,1
sV1Dqkepoh-eU_kIdQ2hQQ,1
yEV_o7fpdrv4y288jVdGKQ,1
f2j1p-uR4lZhteofqqXf6Q,1
qMVIonAuoTI_qHVK8mIhBQ,1
orE1nj1J1WKeSYOBg6D35A,1
HAyJAgcQFAlnxVpNbHk-zA,1
5vb7Jin4D9wdj_Bi4Ys5CA,1
p_SVeaW55OoyKK0ZAqISCQ,1
a2bzdNMEMcWcbLRn1u-L4w,1
_MB3cRynp2C4UyWIOkI88g,1
IcmrWGWFese0cujvQUVsLg,1
oyDpQiB01ip1Jrsn1lrH8Q,1
dmuDiCA1agJPMYcujwO9SQ,1
PuILl2Qrt2sAM4rr3Mz0BA,1
7UD0KV5JN2r0tEza2XtJlA,1
US8eCxE6baZ-8XjGFPC4Og,1
ex49eGj8qEGKHecy8IHJ7g,1
XK-MdCcY6A6h3Q_IeBZpcw,1
DFglVKvdti52Z8eZPpdHKA,1
bjl6FOeBqgS8WiKsmXsjZQ,1
wp91RFsh8qX2znaGD28hWA,1
tqYDdxOwUKTTFZhDChH9Xg,1
oCs30Y0TjknxVGegPtEktQ,1
-yXejBltfjS_lAY7XuAc6w,1
ooFfOIiTPIPL5zmz6ew7hg,1
N6vU5swSyAVotV4gI3PO6Q,1
jt9MRBeZDuNo1wBUhFrGcw,1
TZGdN4sO-0WOLrNY1Y2s4w,1
fVOzEvQxJvhGt8USZ5wxIg,1
1gzl3gbuskDJx_g6mm4okg,1
2wgSXcF_8CSuyVE_55hzkA,1
Cl33PReywf6yJNW3dz0qLg,1
-y-S-QU6K08DOqQQRTEL4w,1
a2xIHLnPdXzqMdBiFm_Tng,1
L4G7yhgcvm_8VFnKbKy9og,1
wGNq6YpLiajUoN9Jd10-gA,1
Ltfkah50c9Mz5ZjqVXyjvA,1
6s9bckdttcy56CVYhgZeYg,1
cwKH_E-Y7Ctv3uen0S3M4Q,1
KxyITeQkZylHBEdZmFhb_g,1
QFG8_KGbFps5UTOxEbxBBg,1
ZCKAf4wecM3PxcOSmb_iHA,1
TfLgfYn0gJ6PJKvm15_P1Q,1
AWS0ZjiVP6s3NKRD5tRDXQ,1
NDRH33WncXEJgZLNubuhfg,1
NOopNY72k_5hsojMXx0XMg,1
B4UW_kFzhRW5DgLL_R24jQ,1
hJNunzYLJgFqm9-d4S2qeg,1
3u-ai0oo-YkNu4l7LIJ_dQ,1
LmYeC8n-uf8eKEtIWHiarg,1
H5YZYOkcG-w61rCJjzG9HQ,1
tRm89sTvTsX2ME7_bPf7bw,1
Nnr3S0KjWuX9HCXkBdXzxw,1
WhT5bw39LKvLlQmofB769g,1
cuFUyLXQB6iRHBuCfr-KvA,1
khpE0ox6MWaifPD83tNEhw,1
WR2gtHFF3Q4I5jdz-urNmQ,1
ANDp2-fGhHwPSvjqguQocQ,1
eqS74D0CnpkS93xhxzHGuA,1
wkh1QGJYP9vTBQwzYdovGQ,1
gQZTm2x_PRk8WCcXW2qxEw,1
zzSdw11f_uBMC7fthX1Grw,1
I73oZQia5ScpGeXEsFDyvg,1
x4nqZAnLR9KptX55oF6ssA,1
yx-D47SyE3iJXb7cgoKHkA,1
jfi5CPFi_OOhgHgln6yUtA,1
KllawWRHtfkhMmd3FXU_RQ,1
vnYCj1bEWEWDhxppkgKK5Q,1
Y4Gl2xrud5wtxh9-cphmTg,1
wnHLTfh7lP8ZRreAooMgew,1
FbwxO203ECH12HIbisUK3g,1
_PRdiJi6wa6er4s6FxMWIA,1
XytA0x7L11FHCfvbbGKWiA,1
5NHBiR_nmiX0WT5T9WVc5g,1
zpXYvB7ijFzLmoa4ImFbaQ,1
vUTbr4zV5_5ixXd1vSNlhw,1
HU8dLYzN_yQXv2jGtFqYfQ,1
DeOUzWDIN5O1BYLeuca8ng,1
CC4BV5Tt9_xTFkywdyzLOQ,1
-6ZMPCjnROp0ikD9keJp6A,1
QEXGrxScP_vTV_T6Gv1z3g,1
c-jEwflK52613sITpcNOZQ,1
USRvHhaj3rXrq0FKZwSDQA,1
QQc8Z_Uue8M0K8A6U-G6UQ,1
JZMp2IBX7q_Lu79V1XGa8Q,1
njMh8ZpPTXjqYEv-D_7XQw,1
e7xe6db2pwAsrmGrvfAzWg,1
MNRVy6JiXYt205MkPRSajA,1
31-Hp94qGx097rPHL5LKUA,1
NJJTD0kPm0Qoo7DHxrX59Q,1
MJJalP7RISQPQrBgyVTN9g,1
rmhx__-WdLepH3NFhbufCg,1
PFkHy1X8UiL_mE65FSABYg,1
UmdY8y7W6_UlTo93erv0JA,1
vRolSs5_rKcQLrhKpBeQoQ,1
RIXqGUEKlAXaEpsDXyyQBQ,1
vL2WEUGVh6q_Nfogd9rgwQ,1
VNCP_7TM6mCfXynzs7C1HQ,1
-LSzP-bEbi8JWg1VM3ZkVA,1
X7ThViezaVBeXILnPAawoA,1
X80DqtqgfhX4L9iOptpRIA,1
u9ldxUdixKF2aPclxxTpHA,1
BlInW4E5lndpNW-nxx1BkA,1
kcZoXUJR8jTOrzAea0BlPA,1
_b7vZDQzegOXcfz0T8L04w,1
8yEW8u6wg9g-08t5LkQSDA,1
tYlkhMQ_dVW9Ylme3dUO2w,1
HM2yur9xrnRhj2k69R6Oww,1
V_B3eFzWpHcrjA51k_l3hQ,1
i3cyVcn_Zzaj7SCrHWG6zA,1
8x-blTYm46ACY1qVE5c-Jw,1
OqLlQdas4WKDPO1-gos_ZQ,1
LD1mqza-MTVsPZ8pl4tBSA,1
oQsZ6thdP90EcPdcSMqjig,1
ofUQnJ7kc4zf2UYYbn_nUw,1
gVOWngLsjfiGXQNf5EmbCg,1
Zth8URtpxHQ-4PB5Juc6sQ,1
0FdnTa7W7kYEYnJgumPQlQ,1
RSoyJJLJf8X-By8aUUDc5g,1
7kv_8_9YxUZs8YMDtWbACA,1
nxeSMHLDIT5VVo9JR7NEog,1
DLShJrchZhRcEiIbBDSaQQ,1
a9ERCJeedCKEv40cH_kO2w,1
Pi_32a-n1zfU-kdRagfB1w,1
Y6p5D65od9n-KkKlRyKSFQ,1
hvL55dRvcZ-BAtP8pehG7Q,1
byVHVvYpsHjW30VfNzzs5A,1
Xb9UjU0c9EHbGjtlhsGr0Q,1
_LjeNDiAVAgjN2W0Qwm0ag,1
QbIoIk448SkuAkfUJH8g4A,1
BlevhRYGuDBz0RqJixmwaA,1
5vEn0_xIs12yCWCG3gc6tg,1
eYr_59mLKJ_jDeJqjnL4Lw,1
cdeI01KSYgA8ql0XtKHYBA,1
DkcnKN93vIGV6N4z96Mk5w,1
gC2WxecqABYOMiPi_wvYkw,1
y0_N7sqLR_5ajTrLCpVD1Q,1
yFCkvOA1G2UdZy_Ff9J6Tw,1
Dc5i4nG-T2Y4kgf1t7PENg,1
tHYvtdxTSjl0hF9JbDcxCg,1
H5iDDsHm3Zo_g9W0r0rF9w,1
tjBPy-e2Gt4UpSi_SdTXew,1
y9kjc02foKo27_re1Wi_0g,1
D4BSOob8dpdz99l_DTp5ww,1
snYuQCmtieo9k4PGpcCMYw,1
ij0TqnhgfpKOqIhT41gfcg,1
gKvCE2IU1NQfQGX_FrK7Xw,1
uGZySiecCiWqfWtKk6Kqew,1
49AsLvoCL2CxucGTNo8yWQ,1
gx0d5h6uvfR2_MfoxF1Tsg,1
sryHGI4I6f-A7oBr8sv9ag,1
ofq3jFRGjcbys5saFYxPMw,1
_mVA9ZUXrP1cd5Pbuz9dRA,1
bjO-PKJ0Bqmb10L6I6yf_A,1
eo2rTG0zy-0esJ07D9xorA,1
u0rTI5eIZfczNLxZpJlJHg,1
S9yqTc_Zb_qfF8K8TvzQRQ,1
ZfJti86Jt9KGYJbOanYjwA,1
9hSXcTYUOJ7ezAM-2N-obQ,1
9e7mz7bGWhDY8JtcVz74IA,1
sCvMc_gaK-75urJ9UUxEGA,1
K2NSEWTQpYogKkfuZ-W9_w,1
NgUxD543tMAeb2C7JE-KiA,1
G-K2H6_M-RIYc4MPInVPpA,1
W6skK6AZIvO6nU2zO0IKsQ,1
myItPHa43Rmq9IltwSIRXA,1
MXFMQc3YIVHt_lOoJey96Q,1
Ui4YyJFfmpI-Pbm3Uvwc_w,1
DyunGG-K-scq8tSV-3mctQ,1
v7q15gUx-MbjnrWQ3iQzaQ,1
J3oGAbNBxHdoGBImh2JTXw,1
0bAe8Crr7XFfEGgatQQjoQ,1
A018ltrkWb-y56J7K_SjIw,1
HUXWmQzD7K98D3-u_HzbAA,1
GmoBeSCXq51eqZYmMbTqrA,1
458Jpybqn3Cx5qlnnjbaLQ,1
_buPCHmLY2LYTLE4Plkcfw,1
V_7BK1Cm5soXOFnJEetO6g,1
86jkMU3SR_nyCXhGc-Nphw,1
bOid_NwYt96bYrLg7N5RIg,1
fgLJACtO--zqVtLoxzve3A,1
U7oOC5IymoE9DtEEXZggsQ,1
WMOveM1N3f3LuJTRyNzLXg,1
r7g4zX9rDd3I7J-MF1nLlA,1
i438bsfkXrAzKGoWeqej7w,1
DH4dNIbN7gbpQQJ-ROrlFA,1
haizCqSLMyYtCuQ1wG4RzQ,1
hO3guWuEKQkrbVdN_SOK8w,1
fVL9vfsWydvzxVfmEiERtg,1
B2B8LbgugXv_JF2Of2tBbQ,1
5hWa9fIqt9MmFlWmWNlicw,1
08QPCnlwPWGCzmUPzM8dLg,1
0Plxu1iPlsuLLwJyMYr7nQ,1
9V04wn5b-c0zuCViPpWgNQ,1
zFabXA0MS-_5k-De-KTBPQ,1
nAThruIITFLPnnt_XZBhiw,1
EkI1BY06t9iKp4V6by05iQ,1
uXa52fYrFef0gSeW20al7g,1
lHs-VKUuAmOGiLCLfxQ3bQ,1
Qt9UOY58b8_eTFfin0dDpg,1
ZP2HNaI0qhDfFaAehTOYuw,1
BoMIFjRe7CAvPLaoTjeFEg,1
RuMTug0QggQrJj1o0H-Urw,1
C6_DzupOvp4ro3FJjevVHA,1
68IFH790g5cVQW2-LNQlBw,1
1XjibVPNgWS0oFWKbzq-EQ,1
2OhbQu0jDUQu9uacg2aNog,1
3PUkIx10ZdJrc7NzVolakw,1
xH8zsd_Vyvw2bGw8v6aRJQ,1
6gXLLxJQW6eSbl-cIyLGwg,1
S8hkoACNbMcGpwCJNfxgCA,1
ajMUFAQxggnvK8aWugfrxg,1
1_g73k8nRzbrHyj17h0k2A,1
Cz9jWUMWWZth03kB9ls-WA,1
cOYYcNxuoZmFCo5hdqzK0Q,1
qveKdKeG4Oo-C68SXGFNqQ,1
JYMyHwgcv32EZ2pUhujOsA,1
xlJTyzrFp1BCLG2i6_ZSIA,1
vKiH1ITlMdfplZxhbdMV3Q,1
rdmJzTkvmTmcbiLpWLOPWg,1
cc-F36sku5R_GyNoWSClyw,1
5PuBy3AfyvrrJeGN_GDT5g,1
C4NGEibe2jfG8EYQZuX_Aw,1
yNupwXU6IFh3cI1j23lSzA,1
HbmPKyVSnJziN6KiM7heaA,1
0JF70gzxlYbFrsccYQoaAA,1
28m77XWmLGcCOrrZxTetXA,1
1doYKs-5X0u4MR91MzLkGw,1
BRvQ9EHus2Tqafhkp5I0QA,1
AGpsbKIBGvAXsuKagQwVwA,1
sgL65olng-YigJpPCMcPnw,1
S9kpoOmYiqATeKsbRAJvzg,1
wvf65m136Pnvepmsa0rr0w,1
pz-JaAlN01Sz8ngxRnLYGQ,1
6oru2ZViu6KQAS9sdzEKhQ,1
vtxKnZH9MGbnJ9iIAUJ5uA,1
mL0tATI0SXWjx4CNyW7Xzw,1
owrVtT5iF9p06Hs_NFYt5g,1
woAOKGqX6GYoFYBDoSc-AQ,1
bOKzgu4hv4AZyuTSgBzCtg,1
JmwEUrXXsII7YKaUP1LcKQ,1
XTNyo1QfFNgrh89nRp3U-Q,1
1oo3UtL3E6aXdNXa26ddwA,1
dCWPknoofiEytBeHWZCYzw,1
v8nNoTnk7Sm3t9xCo2ymig,1
_YLmZiKN0lUYw24gnWvpCw,1
FKdN52h1BAePRXygrmdg8A,1
bbH2qpzxbjq_Y7HSMPbKFQ,1
iBCipFt2OZcdLjTas3prjw,1
95_apEl3MZ4JcNS_KBxv6g,1
NGthqNtv6cB9oP1wuKdd3g,1
ukJENu89tORguFGouOM1ug,1
MZsrajqUHYsWuwhIPikKfg,1
J3vinWrErzhJomAuVm8xfw,1
hxMsHB62vK2rS0o6mf3Elg,1
1F7i2v5atW_Mj09T2o94xg,1
d68-phzQv9DaTZ-BcLaiKA,1
oz3cTicBX6SLTSqa0ckzWA,1
fv5GD286InRdAcvJUHUppg,1
ssGG38E2Fi_v4oGsfBHhew,1
eNrS49W43BuqXtHcXqOkGA,1
Dcf-L5g73SFs_BW9Nal75w,1
3IjFaqtb0-fgF9aV_wUh8w,1
5_h0hyEKXc7M3IHU_eJ_Fw,1
vvApDale5mkYqO8r3zbJDA,1
pW-noK_tDAQ1qLrVjrr0xQ,1
gwZZm-o3IRhjg3868luKGA,1
1bCkBQkY5tOqeVl4sz9XTw,1
kEyGXoCXqh5rKCvjcufshQ,1
WcnwzMVjdMQSePbpcMrd4Q,1
t6dpmjKpAgC45kMMC3A5Og,1
KgWlTmGHB4myEU1ObKx7Tg,1
8ylQCBe21fps7bARGa_KDA,1
ErvThOK-JhTTJQqhjjgg1A,1
uA266CBYoqNGTjNMBZ-7cQ,1
yxSuHjH7hd6y5cTbIeGeUg,1
NGYWuLFx8rv6asfSeiQjJQ,1
3Tx9IFMH5VT3YMLvoS_0Gg,1
kDQpF-qES56bjOTgfIjIYw,1
UAz2im1naQolwMcjebHbZg,1
2oVkuZrx3iMjw7hGE_wCfA,1
YdgD8grqgW7fbhnkfKDjTg,1
0kndaOvS_ZaFomFL38MSrA,1
hyc-66xTfFO39HH1zHsN5A,1
Our4aC8yPMiPLL0ioqiohw,1
DMhd3v0BbKs9Ct7Lu1sldw,1
RuVVIFF9AiqT7vnNIIKCrw,1
HBFGQ0cVd4OilibJD_-_ZQ,1
cYEeWB97xG284o8ZXryYdQ,1
7xjFG6giF6M4xblJ1TQX-A,1
aj6wkzU15aCBa1qOcW5WSQ,1
G2xbzKO1IXEuN6dlDkrkcg,1
foAfQArkbuTcNy0M8__kGQ,1
qOzXUXIMY3KCSwByzQfddA,1
YL3j95cUrfq6hQ5byf2z0g,1
oO9tEoLP0yautj9Ye49elA,1
GR5Hp_idzxVcalcXE0FXVg,1
mOWeqBumsopVVaEbGuh4YA,1
29TRnOO0Ea8YKUMsq3RT9Q,1
4NgwW19teRaLoo7zZ2ip9Q,1
DiLG6nY0ShRb8yGN6JUvSA,1
hH7qZLNDMMU1SNcC2VRM4Q,1
YPezHVXssZj3dhoB919TXA,1
XCaenSis4ouvaB0mjTFgvQ,1
Jju7JNr5tpiy4y4LWu-yYw,1
x4Uf9NTYAQPHz7U2sed2Gw,1
lnuN94rMH9thBU8HchYnbQ,1
sdt_jPUERh9vJUa55WdY5Q,1
9Npooml-W1r75PCa9IEkTg,1
iXzWIQgCOjR4a9eVgWKOIQ,1
fq3F2GvDWX6WTOXGMS-JgA,1
jB8zdbyLkfBTOqui4fUHHA,1
k7KZs9JD6yBGyO1SMc7xfQ,1
6IkD7YyJKBZr1sl2seuzbQ,1
O3KVSv2moTa1rNLwFu5qyw,1
euToOCwZKovAVzKntTLvKA,1
gZQ9gzoKg1bnfJ3qKEIcQg,1
7vcVjmk-RVxnhT3ws_tuEg,1
3wluWIlvsxFtTj1ccmvrPg,1
QbQz6DnFZFii1eJtK8fnyA,1
U6wvibotNUhw3DHeGf_eUQ,1
J7WCex5GkXlg8Yg9gLz5fg,1
CUNAJJwGKfjkmhIpSXzg3g,1
MYXLsI2Cvyj6OXbcr1lFQw,1
PBVUDVPVQtar7BzdwIdgcA,1
-9zLCCHIh1-JZGBCEkafrQ,1
XO5KV9-1Wxp0tUYHjRp6aw,1
A-mtgRjEeSkO5mpFm-y3vQ,1
xGq16GQ9H6f8y92jCB915A,1
WZ3Ajz-dVoCaarGt9mhAzA,1
WSJ7mZuo8wsuxsN_Wgw30Q,1
Jx2UqwNBpQLzwVfdhDkeeg,1
ragNQ4m9OCcvJfITfgQ9xA,1
XyUvSMShnDTVIT4oq2OkDQ,1
t180ngWGZXMRdMOSdfRbbA,1
kQpNnULU1Ysqs3aC4bYW2w,1
MHbtVobzbpvHhJnIpkI1JA,1
apKeWAgCDQ3AE7vlLLwuLg,1
9onpZrdkAfaFoVUef9CRzg,1
I2uIZR__fuSYzmBhz1pnOw,1
sun3zpwRbW6TPBinPagdyQ,1
Gyfu9ROHPiXtahDQcHPABA,1
VJMoUPnbQU4v_6Mo9-lbrw,1
f6naCdfxRzoPF2cUwBqC2w,1
KBrDhApFg04gNexMN6QhKQ,1
9GVw_BxE4G8jht-PeY_CwQ,1
KSnymSrYRPDuojnB1HAAWg,1
ao72uzEYHiLxeeSxJ3sf3A,1
HD-lguZ4U-VdBSGcKgPlqA,1
ZV2bQ01oggFtw-_tq4X5dg,1
FrcLIb_8Avrhup8JriKJWQ,1
XMNIKxCJDRQt52O9krKCbA,1
Q3gFvimKV1Kd2ZJs9wvPBg,1
yTCqQYg2_DZifDetXp66Ew,1
Nf4lgLtxwyS5JSq-hsrvXA,1
G8oupEEDkNjtbV1Yv-p8ow,1
YiYr7J4PN0pE8iMC5X3Yhg,1
N4nGPHyCFLNFxWVIKI96DA,1
sHSMZ25teRiTbZFyMibp1Q,1
iaIfTpoKsjWVx7VXjxtgJQ,1
8up4a8axQjbDv7qUQ7GSIA,1
I1CNpS1o_atynaDZEieiug,1
fZhFaWCDOTcEIvjECrj4aw,1
U2H2AtEinGI8EsYXISjn7Q,1
9bbngPuh0IsxcmVBmTEbqw,1
jETLPrnDk1VBwjvf_4i0Qg,1
O_StjjR1htLUSoV12fY9Mg,1
lRLj-ImAYNOOkAxqZhT4Wg,1
DLG85ZsCceRNdVNRlnEOog,1
SeTwQZbQ7m8CCk69OOGCgg,1
Y6jszDFbrVo64oMvZuAIVQ,1
ZMdc7_mPBbk4xAU0iGVNeg,1
0zRw5RLClhsjyP7N0SkMUQ,1
3be8IwjH-ZGrvkG1RJQnfQ,1
C5w9MWXHBuuU1AkHsd1pMQ,1
F5Wcshq32uCD8qmOyPbmSQ,1
olpy49c4Isi_G9Nt-bkgWg,1
5ihX9vaPYiu8HgfI4zWwNA,1
uyHR1bC83Ek69wII2FT-fQ,1
84qDqNDCzWFOtGMmGfGqgQ,1
zq63RHGwSDZtNjPsJqqCZA,1
7SpDlwvMY93bB9kMoxbBQQ,1
L4CyJIRIHlTWild1XBMPzQ,1
yKqh2dB7FYMHeXpeYh5sTg,1
zLoGsa9YBvjwX5jQqNvdMw,1
NkJFfwy_MkUwqI5Y0yYslg,1
3LVA-whTT_IE4DHvovhF-Q,1
wLG2XYwMPx-6dbAtsT3i-Q,1
UXrM8asfPdW0lTjn2RRR1Q,1
fmVUtON0H13hyp8p6Dqg0A,1
AJzT8HhdRchi7m0IpOkzcw,1
OjM83eI4p1gtrp9YzI2A2Q,1
5hlchNSt7WZ03TpvPBFYOQ,1
eC1FW1R-NhZvndlvyFXXog,1
SzQDOkj1fQmo202GT0Mlfg,1
g4uKw1hLeTpKFI0zIuy-kg,1
qrGCSH_6DW0Vz_OibD1mDw,1
tR9_Hyn5-ZBcSvwse6I3xQ,1
MPK56ElcnzVNRkAVeuiqfQ,1
LbA6z5ncWOQJD-FScfzQbQ,1
